form_id,orth_form,phon_form,POS,lexeme,cell
17572,შეგვაქო,ʃ ɛ ɡ v a kʰ ɔ,V,akebs,ARGNO3.ARGNOSG.ARGAC1.ARGACPL.aorist
17573,შეგვაქეთ,ʃ ɛ ɡ v a kʰ ɛ tʰ,V,akebs,ARGNO2.ARGNOPL.ARGAC1.ARGACPL.aorist
17574,შეგვაქეს,ʃ ɛ ɡ v a kʰ ɛ s,V,akebs,ARGNO3.ARGNOPL.ARGAC1.ARGACPL.aorist
17575,შეგაქეთ,ʃ ɛ ɡ a kʰ ɛ tʰ,V,akebs,ARGNO1.ARGNOSG.ARGAC2.ARGACPL.aorist
17576,შეგაქოთ,ʃ ɛ ɡ a kʰ ɔ tʰ,V,akebs,ARGNO3.ARGNOSG.ARGAC2.ARGACPL.aorist
17577,შეგაქეთ,ʃ ɛ ɡ a kʰ ɛ tʰ,V,akebs,ARGNO1.ARGNOPL.ARGAC2.ARGACPL.aorist
17578,შეგაქეს,ʃ ɛ ɡ a kʰ ɛ s,V,akebs,ARGNO3.ARGNOPL.ARGAC2.ARGACPL.aorist
17579,შევაქე,ʃ ɛ v a kʰ ɛ,V,akebs,ARGNO1.ARGNOSG.ARGAC3.ARGACPL.aorist
17580,შეაქე,ʃ ɛ a kʰ ɛ,V,akebs,ARGNO2.ARGNOSG.ARGAC3.ARGACPL.aorist
17581,შეაქო,ʃ ɛ a kʰ ɔ,V,akebs,ARGNO3.ARGNOSG.ARGAC3.ARGACPL.aorist
17582,შევაქეთ,ʃ ɛ v a kʰ ɛ tʰ,V,akebs,ARGNO1.ARGNOPL.ARGAC3.ARGACPL.aorist
17583,შეაქეთ,ʃ ɛ a kʰ ɛ tʰ,V,akebs,ARGNO2.ARGNOPL.ARGAC3.ARGACPL.aorist
17584,შეაქეს,ʃ ɛ a kʰ ɛ s,V,akebs,ARGNO3.ARGNOPL.ARGAC3.ARGACPL.aorist
17585,შემაქე,ʃ ɛ m a kʰ ɛ,V,akebs,ARGNO2.ARGNOSG.ARGAC1.ARGACSG.imperative
17586,შემაქეთ,ʃ ɛ m a kʰ ɛ tʰ,V,akebs,ARGNO2.ARGNOPL.ARGAC1.ARGACSG.imperative
17587,შეაქე,ʃ ɛ a kʰ ɛ,V,akebs,ARGNO2.ARGNOSG.ARGAC3.ARGACSG.imperative
17588,შეაქეთ,ʃ ɛ a kʰ ɛ tʰ,V,akebs,ARGNO2.ARGNOPL.ARGAC3.ARGACSG.imperative
17589,შეგვაქე,ʃ ɛ ɡ v a kʰ ɛ,V,akebs,ARGNO2.ARGNOSG.ARGAC1.ARGACPL.imperative
17590,შეგვაქეთ,ʃ ɛ ɡ v a kʰ ɛ tʰ,V,akebs,ARGNO2.ARGNOPL.ARGAC1.ARGACPL.imperative
17591,შეაქე,ʃ ɛ a kʰ ɛ,V,akebs,ARGNO2.ARGNOSG.ARGAC3.ARGACPL.imperative
17592,შეაქეთ,ʃ ɛ a kʰ ɛ tʰ,V,akebs,ARGNO2.ARGNOPL.ARGAC3.ARGACPL.imperative
17593,შემაქო,ʃ ɛ m a kʰ ɔ,V,akebs,ARGNO2.ARGNOSG.ARGAC1.ARGACSG.optative
17594,შემაქოს,ʃ ɛ m a kʰ ɔ s,V,akebs,ARGNO3.ARGNOSG.ARGAC1.ARGACSG.optative
17595,შემაქოთ,ʃ ɛ m a kʰ ɔ tʰ,V,akebs,ARGNO2.ARGNOPL.ARGAC1.ARGACSG.optative
17596,შემაქონ,ʃ ɛ m a kʰ ɔ n,V,akebs,ARGNO3.ARGNOPL.ARGAC1.ARGACSG.optative
17597,შეგაქო,ʃ ɛ ɡ a kʰ ɔ,V,akebs,ARGNO1.ARGNOSG.ARGAC2.ARGACSG.optative
17598,შეგაქოს,ʃ ɛ ɡ a kʰ ɔ s,V,akebs,ARGNO3.ARGNOSG.ARGAC2.ARGACSG.optative
17599,შეგაქოთ,ʃ ɛ ɡ a kʰ ɔ tʰ,V,akebs,ARGNO1.ARGNOPL.ARGAC2.ARGACSG.optative
17600,შეგაქონ,ʃ ɛ ɡ a kʰ ɔ n,V,akebs,ARGNO3.ARGNOPL.ARGAC2.ARGACSG.optative
17601,შევაქო,ʃ ɛ v a kʰ ɔ,V,akebs,ARGNO1.ARGNOSG.ARGAC3.ARGACSG.optative
17602,შეაქო,ʃ ɛ a kʰ ɔ,V,akebs,ARGNO2.ARGNOSG.ARGAC3.ARGACSG.optative
17603,შეაქოს,ʃ ɛ a kʰ ɔ s,V,akebs,ARGNO3.ARGNOSG.ARGAC3.ARGACSG.optative
17604,შევაქოთ,ʃ ɛ v a kʰ ɔ tʰ,V,akebs,ARGNO1.ARGNOPL.ARGAC3.ARGACSG.optative
17605,შეაქოთ,ʃ ɛ a kʰ ɔ tʰ,V,akebs,ARGNO2.ARGNOPL.ARGAC3.ARGACSG.optative
17606,შეაქონ,ʃ ɛ a kʰ ɔ n,V,akebs,ARGNO3.ARGNOPL.ARGAC3.ARGACSG.optative
17607,შეგვაქო,ʃ ɛ ɡ v a kʰ ɔ,V,akebs,ARGNO2.ARGNOSG.ARGAC1.ARGACPL.optative
17608,შეგვაქოს,ʃ ɛ ɡ v a kʰ ɔ s,V,akebs,ARGNO3.ARGNOSG.ARGAC1.ARGACPL.optative
17609,შეგვაქოთ,ʃ ɛ ɡ v a kʰ ɔ tʰ,V,akebs,ARGNO2.ARGNOPL.ARGAC1.ARGACPL.optative
17610,შეგვაქონ,ʃ ɛ ɡ v a kʰ ɔ n,V,akebs,ARGNO3.ARGNOPL.ARGAC1.ARGACPL.optative
17611,შეგაქოთ,ʃ ɛ ɡ a kʰ ɔ tʰ,V,akebs,ARGNO1.ARGNOSG.ARGAC2.ARGACPL.optative
17612,შეგაქოთ,ʃ ɛ ɡ a kʰ ɔ tʰ,V,akebs,ARGNO3.ARGNOSG.ARGAC2.ARGACPL.optative
17613,შეგაქოთ,ʃ ɛ ɡ a kʰ ɔ tʰ,V,akebs,ARGNO1.ARGNOPL.ARGAC2.ARGACPL.optative
17614,შეგაქოთ,ʃ ɛ ɡ a kʰ ɔ tʰ,V,akebs,ARGNO3.ARGNOPL.ARGAC2.ARGACPL.optative
17615,შევაქო,ʃ ɛ v a kʰ ɔ,V,akebs,ARGNO1.ARGNOSG.ARGAC3.ARGACPL.optative
17616,შეაქო,ʃ ɛ a kʰ ɔ,V,akebs,ARGNO2.ARGNOSG.ARGAC3.ARGACPL.optative
17617,შეაქოს,ʃ ɛ a kʰ ɔ s,V,akebs,ARGNO3.ARGNOSG.ARGAC3.ARGACPL.optative
17618,შევაქოთ,ʃ ɛ v a kʰ ɔ tʰ,V,akebs,ARGNO1.ARGNOPL.ARGAC3.ARGACPL.optative
17619,შეაქოთ,ʃ ɛ a kʰ ɔ tʰ,V,akebs,ARGNO2.ARGNOPL.ARGAC3.ARGACPL.optative
17620,შეაქონ,ʃ ɛ a kʰ ɔ n,V,akebs,ARGNO3.ARGNOPL.ARGAC3.ARGACPL.optative
17621,შემაქოს,ʃ ɛ m a kʰ ɔ s,V,akebs,ARGNO3.ARGNOSG.ARGAC1.ARGACSG.imperative
17622,შემაქონ,ʃ ɛ m a kʰ ɔ n,V,akebs,ARGNO3.ARGNOPL.ARGAC1.ARGACSG.imperative
17623,შეგაქოს,ʃ ɛ ɡ a kʰ ɔ s,V,akebs,ARGNO3.ARGNOSG.ARGAC2.ARGACSG.imperative
17624,შეგაქოთ,ʃ ɛ ɡ a kʰ ɔ tʰ,V,akebs,ARGNO1.ARGNOPL.ARGAC2.ARGACSG.imperative
17625,შეგაქონ,ʃ ɛ ɡ a kʰ ɔ n,V,akebs,ARGNO3.ARGNOPL.ARGAC2.ARGACSG.imperative
17626,შეაქოს,ʃ ɛ a kʰ ɔ s,V,akebs,ARGNO3.ARGNOSG.ARGAC3.ARGACSG.imperative
17627,შევაქოთ,ʃ ɛ v a kʰ ɔ tʰ,V,akebs,ARGNO1.ARGNOPL.ARGAC3.ARGACSG.imperative
17628,შეაქონ,ʃ ɛ a kʰ ɔ n,V,akebs,ARGNO3.ARGNOPL.ARGAC3.ARGACSG.imperative
17629,შეგვაქოს,ʃ ɛ ɡ v a kʰ ɔ s,V,akebs,ARGNO3.ARGNOSG.ARGAC1.ARGACPL.imperative
17630,შეგვაქონ,ʃ ɛ ɡ v a kʰ ɔ n,V,akebs,ARGNO3.ARGNOPL.ARGAC1.ARGACPL.imperative
17631,შეგაქოთ,ʃ ɛ ɡ a kʰ ɔ tʰ,V,akebs,ARGNO3.ARGNOSG.ARGAC2.ARGACPL.imperative
17632,შეგაქოთ,ʃ ɛ ɡ a kʰ ɔ tʰ,V,akebs,ARGNO1.ARGNOPL.ARGAC2.ARGACPL.imperative
17633,შეგაქოთ,ʃ ɛ ɡ a kʰ ɔ tʰ,V,akebs,ARGNO3.ARGNOPL.ARGAC2.ARGACPL.imperative
17634,შეაქოს,ʃ ɛ a kʰ ɔ s,V,akebs,ARGNO3.ARGNOSG.ARGAC3.ARGACPL.imperative
17635,შევაქოთ,ʃ ɛ v a kʰ ɔ tʰ,V,akebs,ARGNO1.ARGNOPL.ARGAC3.ARGACPL.imperative
17636,შეაქონ,ʃ ɛ a kʰ ɔ n,V,akebs,ARGNO3.ARGNOPL.ARGAC3.ARGACPL.imperative
17637,შეგიქივარ,ʃ ɛ ɡ i kʰ i v a r,V,akebs,ARGNO2.ARGNOSG.ARGAC1.ARGACSG.present-perfect
17638,შევუქივარ,ʃ ɛ v u kʰ i v a r,V,akebs,ARGNO3.ARGNOSG.ARGAC1.ARGACSG.present-perfect
17639,შეგიქივართ,ʃ ɛ ɡ i kʰ i v a r tʰ,V,akebs,ARGNO2.ARGNOPL.ARGAC1.ARGACSG.present-perfect
17640,შევუქივართ,ʃ ɛ v u kʰ i v a r tʰ,V,akebs,ARGNO3.ARGNOPL.ARGAC1.ARGACSG.present-perfect
17641,შემიქიხარ,ʃ ɛ m i kʰ i x a r,V,akebs,ARGNO1.ARGNOSG.ARGAC2.ARGACSG.present-perfect
17642,შეუქიხარ,ʃ ɛ u kʰ i x a r,V,akebs,ARGNO3.ARGNOSG.ARGAC2.ARGACSG.present-perfect
17643,შეგვიქიხარ,ʃ ɛ ɡ v i kʰ i x a r,V,akebs,ARGNO1.ARGNOPL.ARGAC2.ARGACSG.present-perfect
17644,შეუქიხართ,ʃ ɛ u kʰ i x a r tʰ,V,akebs,ARGNO3.ARGNOPL.ARGAC2.ARGACSG.present-perfect
17645,შემიქია,ʃ ɛ m i kʰ i a,V,akebs,ARGNO1.ARGNOSG.ARGAC3.ARGACSG.present-perfect
17646,შეგიქია,ʃ ɛ ɡ i kʰ i a,V,akebs,ARGNO2.ARGNOSG.ARGAC3.ARGACSG.present-perfect
17647,შეუქია,ʃ ɛ u kʰ i a,V,akebs,ARGNO3.ARGNOSG.ARGAC3.ARGACSG.present-perfect
17648,შეგვიქია,ʃ ɛ ɡ v i kʰ i a,V,akebs,ARGNO1.ARGNOPL.ARGAC3.ARGACSG.present-perfect
17649,შეგიქიათ,ʃ ɛ ɡ i kʰ i a tʰ,V,akebs,ARGNO2.ARGNOPL.ARGAC3.ARGACSG.present-perfect
17650,შეუქიათ,ʃ ɛ u kʰ i a tʰ,V,akebs,ARGNO3.ARGNOPL.ARGAC3.ARGACSG.present-perfect
17651,შეგიქივართ,ʃ ɛ ɡ i kʰ i v a r tʰ,V,akebs,ARGNO2.ARGNOSG.ARGAC1.ARGACPL.present-perfect
17652,შევუქივართ,ʃ ɛ v u kʰ i v a r tʰ,V,akebs,ARGNO3.ARGNOSG.ARGAC1.ARGACPL.present-perfect
17653,შეგიქივართ,ʃ ɛ ɡ i kʰ i v a r tʰ,V,akebs,ARGNO2.ARGNOPL.ARGAC1.ARGACPL.present-perfect
17654,შევუქივართ,ʃ ɛ v u kʰ i v a r tʰ,V,akebs,ARGNO3.ARGNOPL.ARGAC1.ARGACPL.present-perfect
17655,შემიქიხართ,ʃ ɛ m i kʰ i x a r tʰ,V,akebs,ARGNO1.ARGNOSG.ARGAC2.ARGACPL.present-perfect
17656,შეუქიხართ,ʃ ɛ u kʰ i x a r tʰ,V,akebs,ARGNO3.ARGNOSG.ARGAC2.ARGACPL.present-perfect
17657,შეგვიქიხართ,ʃ ɛ ɡ v i kʰ i x a r tʰ,V,akebs,ARGNO1.ARGNOPL.ARGAC2.ARGACPL.present-perfect
17658,შეუქიხართ,ʃ ɛ u kʰ i x a r tʰ,V,akebs,ARGNO3.ARGNOPL.ARGAC2.ARGACPL.present-perfect
17659,შემიქია,ʃ ɛ m i kʰ i a,V,akebs,ARGNO1.ARGNOSG.ARGAC3.ARGACPL.present-perfect
17660,შეგიქია,ʃ ɛ ɡ i kʰ i a,V,akebs,ARGNO2.ARGNOSG.ARGAC3.ARGACPL.present-perfect
17661,შეუქია,ʃ ɛ u kʰ i a,V,akebs,ARGNO3.ARGNOSG.ARGAC3.ARGACPL.present-perfect
17662,შეგვიქია,ʃ ɛ ɡ v i kʰ i a,V,akebs,ARGNO1.ARGNOPL.ARGAC3.ARGACPL.present-perfect
17663,შეგიქიათ,ʃ ɛ ɡ i kʰ i a tʰ,V,akebs,ARGNO2.ARGNOPL.ARGAC3.ARGACPL.present-perfect
17664,შეუქიათ,ʃ ɛ u kʰ i a tʰ,V,akebs,ARGNO3.ARGNOPL.ARGAC3.ARGACPL.present-perfect
17665,შეგექე,ʃ ɛ ɡ ɛ kʰ ɛ,V,akebs,ARGNO2.ARGNOSG.ARGAC1.ARGACSG.pluperfect
17666,შევექე,ʃ ɛ v ɛ kʰ ɛ,V,akebs,ARGNO3.ARGNOSG.ARGAC1.ARGACSG.pluperfect
17667,შეგექეთ,ʃ ɛ ɡ ɛ kʰ ɛ tʰ,V,akebs,ARGNO2.ARGNOPL.ARGAC1.ARGACSG.pluperfect
17668,შევექეთ,ʃ ɛ v ɛ kʰ ɛ tʰ,V,akebs,ARGNO3.ARGNOPL.ARGAC1.ARGACSG.pluperfect
17669,შემექე,ʃ ɛ m ɛ kʰ ɛ,V,akebs,ARGNO1.ARGNOSG.ARGAC2.ARGACSG.pluperfect
17670,შეექე,ʃ ɛ ɛ kʰ ɛ,V,akebs,ARGNO3.ARGNOSG.ARGAC2.ARGACSG.pluperfect
17671,შეგვექე,ʃ ɛ ɡ v ɛ kʰ ɛ,V,akebs,ARGNO1.ARGNOPL.ARGAC2.ARGACSG.pluperfect
17672,შეექეთ,ʃ ɛ ɛ kʰ ɛ tʰ,V,akebs,ARGNO3.ARGNOPL.ARGAC2.ARGACSG.pluperfect
17673,შემექო,ʃ ɛ m ɛ kʰ ɔ,V,akebs,ARGNO1.ARGNOSG.ARGAC3.ARGACSG.pluperfect
17674,შეგექო,ʃ ɛ ɡ ɛ kʰ ɔ,V,akebs,ARGNO2.ARGNOSG.ARGAC3.ARGACSG.pluperfect
17675,შეექო,ʃ ɛ ɛ kʰ ɔ,V,akebs,ARGNO3.ARGNOSG.ARGAC3.ARGACSG.pluperfect
17676,შეგვექო,ʃ ɛ ɡ v ɛ kʰ ɔ,V,akebs,ARGNO1.ARGNOPL.ARGAC3.ARGACSG.pluperfect
17677,შეგექოთ,ʃ ɛ ɡ ɛ kʰ ɔ tʰ,V,akebs,ARGNO2.ARGNOPL.ARGAC3.ARGACSG.pluperfect
17678,შეექოთ,ʃ ɛ ɛ kʰ ɔ tʰ,V,akebs,ARGNO3.ARGNOPL.ARGAC3.ARGACSG.pluperfect
17679,შეგექეთ,ʃ ɛ ɡ ɛ kʰ ɛ tʰ,V,akebs,ARGNO2.ARGNOSG.ARGAC1.ARGACPL.pluperfect
17680,შევექეთ,ʃ ɛ v ɛ kʰ ɛ tʰ,V,akebs,ARGNO3.ARGNOSG.ARGAC1.ARGACPL.pluperfect
17681,შეგექეთ,ʃ ɛ ɡ ɛ kʰ ɛ tʰ,V,akebs,ARGNO2.ARGNOPL.ARGAC1.ARGACPL.pluperfect
17682,შევექეთ,ʃ ɛ v ɛ kʰ ɛ tʰ,V,akebs,ARGNO3.ARGNOPL.ARGAC1.ARGACPL.pluperfect
17683,შემექეთ,ʃ ɛ m ɛ kʰ ɛ tʰ,V,akebs,ARGNO1.ARGNOSG.ARGAC2.ARGACPL.pluperfect
17684,შეექეთ,ʃ ɛ ɛ kʰ ɛ tʰ,V,akebs,ARGNO3.ARGNOSG.ARGAC2.ARGACPL.pluperfect
17685,შეგვექეთ,ʃ ɛ ɡ v ɛ kʰ ɛ tʰ,V,akebs,ARGNO1.ARGNOPL.ARGAC2.ARGACPL.pluperfect
17686,შეექეთ,ʃ ɛ ɛ kʰ ɛ tʰ,V,akebs,ARGNO3.ARGNOPL.ARGAC2.ARGACPL.pluperfect
17687,შემექო,ʃ ɛ m ɛ kʰ ɔ,V,akebs,ARGNO1.ARGNOSG.ARGAC3.ARGACPL.pluperfect
17688,შეგექო,ʃ ɛ ɡ ɛ kʰ ɔ,V,akebs,ARGNO2.ARGNOSG.ARGAC3.ARGACPL.pluperfect
17689,შეექო,ʃ ɛ ɛ kʰ ɔ,V,akebs,ARGNO3.ARGNOSG.ARGAC3.ARGACPL.pluperfect
17690,შეგვექო,ʃ ɛ ɡ v ɛ kʰ ɔ,V,akebs,ARGNO1.ARGNOPL.ARGAC3.ARGACPL.pluperfect
17691,შეგექოთ,ʃ ɛ ɡ ɛ kʰ ɔ tʰ,V,akebs,ARGNO2.ARGNOPL.ARGAC3.ARGACPL.pluperfect
17692,შეექოთ,ʃ ɛ ɛ kʰ ɔ tʰ,V,akebs,ARGNO3.ARGNOPL.ARGAC3.ARGACPL.pluperfect
17693,შეგექო,ʃ ɛ ɡ ɛ kʰ ɔ,V,akebs,ARGNO2.ARGNOSG.ARGAC1.ARGACSG.perfect-subjunctive
17694,შევექო,ʃ ɛ v ɛ kʰ ɔ,V,akebs,ARGNO3.ARGNOSG.ARGAC1.ARGACSG.perfect-subjunctive
17695,შეგექოთ,ʃ ɛ ɡ ɛ kʰ ɔ tʰ,V,akebs,ARGNO2.ARGNOPL.ARGAC1.ARGACSG.perfect-subjunctive
17696,შევექოთ,ʃ ɛ v ɛ kʰ ɔ tʰ,V,akebs,ARGNO3.ARGNOPL.ARGAC1.ARGACSG.perfect-subjunctive
17697,შემექო,ʃ ɛ m ɛ kʰ ɔ,V,akebs,ARGNO1.ARGNOSG.ARGAC2.ARGACSG.perfect-subjunctive
17698,შეექო,ʃ ɛ ɛ kʰ ɔ,V,akebs,ARGNO3.ARGNOSG.ARGAC2.ARGACSG.perfect-subjunctive
17699,შეგვექო,ʃ ɛ ɡ v ɛ kʰ ɔ,V,akebs,ARGNO1.ARGNOPL.ARGAC2.ARGACSG.perfect-subjunctive
17700,შეექოთ,ʃ ɛ ɛ kʰ ɔ tʰ,V,akebs,ARGNO3.ARGNOPL.ARGAC2.ARGACSG.perfect-subjunctive
17701,შემექოს,ʃ ɛ m ɛ kʰ ɔ s,V,akebs,ARGNO1.ARGNOSG.ARGAC3.ARGACSG.perfect-subjunctive
17702,შეგექოს,ʃ ɛ ɡ ɛ kʰ ɔ s,V,akebs,ARGNO2.ARGNOSG.ARGAC3.ARGACSG.perfect-subjunctive
17703,შეექოს,ʃ ɛ ɛ kʰ ɔ s,V,akebs,ARGNO3.ARGNOSG.ARGAC3.ARGACSG.perfect-subjunctive
17704,შეგვექოს,ʃ ɛ ɡ v ɛ kʰ ɔ s,V,akebs,ARGNO1.ARGNOPL.ARGAC3.ARGACSG.perfect-subjunctive
17705,შეგექოთ,ʃ ɛ ɡ ɛ kʰ ɔ tʰ,V,akebs,ARGNO2.ARGNOPL.ARGAC3.ARGACSG.perfect-subjunctive
17706,შეექოთ,ʃ ɛ ɛ kʰ ɔ tʰ,V,akebs,ARGNO3.ARGNOPL.ARGAC3.ARGACSG.perfect-subjunctive
17707,შეგექოთ,ʃ ɛ ɡ ɛ kʰ ɔ tʰ,V,akebs,ARGNO2.ARGNOSG.ARGAC1.ARGACPL.perfect-subjunctive
17708,შევექოთ,ʃ ɛ v ɛ kʰ ɔ tʰ,V,akebs,ARGNO3.ARGNOSG.ARGAC1.ARGACPL.perfect-subjunctive
17709,შეგექოთ,ʃ ɛ ɡ ɛ kʰ ɔ tʰ,V,akebs,ARGNO2.ARGNOPL.ARGAC1.ARGACPL.perfect-subjunctive
17710,შევექოთ,ʃ ɛ v ɛ kʰ ɔ tʰ,V,akebs,ARGNO3.ARGNOPL.ARGAC1.ARGACPL.perfect-subjunctive
17711,შემექოთ,ʃ ɛ m ɛ kʰ ɔ tʰ,V,akebs,ARGNO1.ARGNOSG.ARGAC2.ARGACPL.perfect-subjunctive
17712,შეექოთ,ʃ ɛ ɛ kʰ ɔ tʰ,V,akebs,ARGNO3.ARGNOSG.ARGAC2.ARGACPL.perfect-subjunctive
17713,შეგვექოთ,ʃ ɛ ɡ v ɛ kʰ ɔ tʰ,V,akebs,ARGNO1.ARGNOPL.ARGAC2.ARGACPL.perfect-subjunctive
17714,შეექოთ,ʃ ɛ ɛ kʰ ɔ tʰ,V,akebs,ARGNO3.ARGNOPL.ARGAC2.ARGACPL.perfect-subjunctive
17715,შემექოს,ʃ ɛ m ɛ kʰ ɔ s,V,akebs,ARGNO1.ARGNOSG.ARGAC3.ARGACPL.perfect-subjunctive
17716,შეგექოს,ʃ ɛ ɡ ɛ kʰ ɔ s,V,akebs,ARGNO2.ARGNOSG.ARGAC3.ARGACPL.perfect-subjunctive
17717,შეექოს,ʃ ɛ ɛ kʰ ɔ s,V,akebs,ARGNO3.ARGNOSG.ARGAC3.ARGACPL.perfect-subjunctive
17718,შეგვექოს,ʃ ɛ ɡ v ɛ kʰ ɔ s,V,akebs,ARGNO1.ARGNOPL.ARGAC3.ARGACPL.perfect-subjunctive
17719,შეგექოთ,ʃ ɛ ɡ ɛ kʰ ɔ tʰ,V,akebs,ARGNO2.ARGNOPL.ARGAC3.ARGACPL.perfect-subjunctive
17720,შეექოთ,ʃ ɛ ɛ kʰ ɔ tʰ,V,akebs,ARGNO3.ARGNOPL.ARGAC3.ARGACPL.perfect-subjunctive
17721,შექება,ʃ ɛ kʰ ɛ b a,V,akebs,masdar-perfect
17722,ქება,kʰ ɛ b a,V,akebs,masdar-imperfective
17723,მდებ,m d ɛ b,V,debs,ARGNO2.ARGNOSG.ARGAC1.ARGACSG.present-indicative
17724,მდებს,m d ɛ b s,V,debs,ARGNO3.ARGNOSG.ARGAC1.ARGACSG.present-indicative
17725,მდებთ,m d ɛ b tʰ,V,debs,ARGNO2.ARGNOPL.ARGAC1.ARGACSG.present-indicative
17726,მდებენ,m d ɛ b ɛ n,V,debs,ARGNO3.ARGNOPL.ARGAC1.ARGACSG.present-indicative
17727,გდებ,ɡ d ɛ b,V,debs,ARGNO1.ARGNOSG.ARGAC2.ARGACSG.present-indicative
17728,გდებს,ɡ d ɛ b s,V,debs,ARGNO3.ARGNOSG.ARGAC2.ARGACSG.present-indicative
17729,გდებთ,ɡ d ɛ b tʰ,V,debs,ARGNO1.ARGNOPL.ARGAC2.ARGACSG.present-indicative
17730,გდებენ,ɡ d ɛ b ɛ n,V,debs,ARGNO3.ARGNOPL.ARGAC2.ARGACSG.present-indicative
17731,ვდებ,v d ɛ b,V,debs,ARGNO1.ARGNOSG.ARGAC3.ARGACSG.present-indicative
17732,დებ,d ɛ b,V,debs,ARGNO2.ARGNOSG.ARGAC3.ARGACSG.present-indicative
17733,დებს,d ɛ b s,V,debs,ARGNO3.ARGNOSG.ARGAC3.ARGACSG.present-indicative
17734,ვდებთ,v d ɛ b tʰ,V,debs,ARGNO1.ARGNOPL.ARGAC3.ARGACSG.present-indicative
17735,დებთ,d ɛ b tʰ,V,debs,ARGNO2.ARGNOPL.ARGAC3.ARGACSG.present-indicative
17736,დებენ,d ɛ b ɛ n,V,debs,ARGNO3.ARGNOPL.ARGAC3.ARGACSG.present-indicative
17737,გვდებ,ɡ v d ɛ b,V,debs,ARGNO2.ARGNOSG.ARGAC1.ARGACPL.present-indicative
17738,გვდებს,ɡ v d ɛ b s,V,debs,ARGNO3.ARGNOSG.ARGAC1.ARGACPL.present-indicative
17739,გვდებთ,ɡ v d ɛ b tʰ,V,debs,ARGNO2.ARGNOPL.ARGAC1.ARGACPL.present-indicative
17740,გვდებენ,ɡ v d ɛ b ɛ n,V,debs,ARGNO3.ARGNOPL.ARGAC1.ARGACPL.present-indicative
17741,გდებთ,ɡ d ɛ b tʰ,V,debs,ARGNO1.ARGNOSG.ARGAC2.ARGACPL.present-indicative
17742,გდებთ,ɡ d ɛ b tʰ,V,debs,ARGNO3.ARGNOSG.ARGAC2.ARGACPL.present-indicative
17743,გდებთ,ɡ d ɛ b tʰ,V,debs,ARGNO1.ARGNOPL.ARGAC2.ARGACPL.present-indicative
17744,გდებენ,ɡ d ɛ b ɛ n,V,debs,ARGNO3.ARGNOPL.ARGAC2.ARGACPL.present-indicative
17745,ვდებ,v d ɛ b,V,debs,ARGNO1.ARGNOSG.ARGAC3.ARGACPL.present-indicative
17746,დებ,d ɛ b,V,debs,ARGNO2.ARGNOSG.ARGAC3.ARGACPL.present-indicative
17747,დებს,d ɛ b s,V,debs,ARGNO3.ARGNOSG.ARGAC3.ARGACPL.present-indicative
17748,ვდებთ,v d ɛ b tʰ,V,debs,ARGNO1.ARGNOPL.ARGAC3.ARGACPL.present-indicative
17749,დებთ,d ɛ b tʰ,V,debs,ARGNO2.ARGNOPL.ARGAC3.ARGACPL.present-indicative
17750,დებენ,d ɛ b ɛ n,V,debs,ARGNO3.ARGNOPL.ARGAC3.ARGACPL.present-indicative
17751,მდებდი,m d ɛ b d i,V,debs,ARGNO2.ARGNOSG.ARGAC1.ARGACSG.imperfect
17752,მდებდა,m d ɛ b d a,V,debs,ARGNO3.ARGNOSG.ARGAC1.ARGACSG.imperfect
17753,მდებდით,m d ɛ b d i tʰ,V,debs,ARGNO2.ARGNOPL.ARGAC1.ARGACSG.imperfect
17754,მდებდნენ,m d ɛ b d n ɛ n,V,debs,ARGNO3.ARGNOPL.ARGAC1.ARGACSG.imperfect
17755,გდებდი,ɡ d ɛ b d i,V,debs,ARGNO1.ARGNOSG.ARGAC2.ARGACSG.imperfect
17756,გდებდა,ɡ d ɛ b d a,V,debs,ARGNO3.ARGNOSG.ARGAC2.ARGACSG.imperfect
17757,გდებდით,ɡ d ɛ b d i tʰ,V,debs,ARGNO1.ARGNOPL.ARGAC2.ARGACSG.imperfect
17758,გდებდნენ,ɡ d ɛ b d n ɛ n,V,debs,ARGNO3.ARGNOPL.ARGAC2.ARGACSG.imperfect
17759,ვდებდი,v d ɛ b d i,V,debs,ARGNO1.ARGNOSG.ARGAC3.ARGACSG.imperfect
17760,დებდი,d ɛ b d i,V,debs,ARGNO2.ARGNOSG.ARGAC3.ARGACSG.imperfect
17761,დებდა,d ɛ b d a,V,debs,ARGNO3.ARGNOSG.ARGAC3.ARGACSG.imperfect
17762,ვდებდით,v d ɛ b d i tʰ,V,debs,ARGNO1.ARGNOPL.ARGAC3.ARGACSG.imperfect
17763,დებდით,d ɛ b d i tʰ,V,debs,ARGNO2.ARGNOPL.ARGAC3.ARGACSG.imperfect
17764,დებდნენ,d ɛ b d n ɛ n,V,debs,ARGNO3.ARGNOPL.ARGAC3.ARGACSG.imperfect
17765,გვდებდი,ɡ v d ɛ b d i,V,debs,ARGNO2.ARGNOSG.ARGAC1.ARGACPL.imperfect
17766,გვდებდა,ɡ v d ɛ b d a,V,debs,ARGNO3.ARGNOSG.ARGAC1.ARGACPL.imperfect
17767,გვდებდით,ɡ v d ɛ b d i tʰ,V,debs,ARGNO2.ARGNOPL.ARGAC1.ARGACPL.imperfect
